min_samples,eps,umap_n_components,NMI,embedding
6,0.8052126032379783,2,0.6297397729844264,tfidf
8,0.8633411124022452,2,0.6319096230099767,tfidf
7,0.9633406388226207,2,0.6097605898709911,tfidf
6,0.8233442350685345,8,0.5974951636835598,tfidf
8,0.8237048481889075,2,0.6319096230099767,tfidf
8,0.7870358783863279,2,0.6297397729844264,tfidf
9,0.8805706097030358,2,0.6046096571947517,tfidf
8,0.8356945607760603,2,0.6319096230099767,tfidf
8,0.9179389633857591,2,0.6046096571947517,tfidf
7,0.7539111177313198,2,0.6156698178325642,tfidf
5,0.8127744734734665,2,0.6319096230099767,tfidf
7,0.7177792227175588,2,0.6156698178325642,tfidf
8,0.8610414101532122,2,0.6319096230099767,tfidf
7,0.9040524756698003,2,0.6046096571947517,tfidf
8,0.8479141826684713,2,0.6319096230099767,tfidf
8,0.8769677098976606,2,0.6046096571947517,tfidf
8,0.7968255343385839,2,0.6297397729844264,tfidf
8,0.8399031504088493,2,0.6319096230099767,tfidf
7,0.8864228007590952,2,0.6046096571947517,tfidf
7,0.8663841698805805,8,0.5974951636835598,tfidf
7,0.8137297084709993,2,0.6319096230099767,tfidf
10,0.9317404161058878,2,0.6046096571947517,tfidf
5,0.7745145265184536,16,0.5757052471444615,tfidf
8,0.6402465916285136,2,0.5894634155690601,tfidf
7,0.8542830910271035,2,0.6319096230099767,tfidf
7,0.8429176187014367,2,0.6319096230099767,tfidf
7,0.8936534104723498,2,0.6046096571947517,tfidf
7,0.822811484101375,2,0.6319096230099767,tfidf
7,0.8668720493200177,2,0.6319096230099767,tfidf
7,0.8497869514060812,2,0.6319096230099767,tfidf
7,0.9847932126206342,2,0.5842458903682182,tfidf
7,0.79617851104758,8,0.5974951636835598,tfidf
6,0.9087930825287395,2,0.6046096571947517,tfidf
8,0.831784871760113,2,0.6319096230099767,tfidf
7,0.8098004416773551,2,0.6313353576201083,tfidf
7,0.8255102600862555,2,0.6319096230099767,tfidf
7,0.8656982281369398,2,0.6319096230099767,tfidf
7,0.7842149420134048,2,0.6297397729844264,tfidf
9,0.8805076661598219,2,0.6046096571947517,tfidf
7,0.8457099719623032,2,0.6319096230099767,tfidf
7,0.8019395177292745,2,0.6297397729844264,tfidf
7,0.9480393429708066,2,0.6046096571947517,tfidf
7,0.8231074213794954,2,0.6319096230099767,tfidf
7,0.9764329776156359,2,0.6097605898709911,tfidf
8,0.8687196116579798,2,0.6319096230099767,tfidf
8,0.8502664559540632,2,0.6319096230099767,tfidf
8,0.8985018193419969,2,0.6046096571947517,tfidf
8,0.834254116414163,2,0.6319096230099767,tfidf
8,0.864291358629599,8,0.5974951636835598,tfidf
7,0.8812101722917695,2,0.6046096571947517,tfidf
8,0.918950614123967,2,0.6046096571947517,tfidf
7,0.8158634528104678,2,0.6319096230099767,tfidf
5,0.8517195919595428,16,0.5918709368318551,tfidf
6,0.7671595657040111,2,0.6156698178325642,tfidf
6,0.8329320173344024,2,0.6319096230099767,tfidf
6,0.8368050631752658,2,0.6319096230099767,tfidf
6,0.8081387467702322,2,0.6319096230099767,tfidf
6,0.8881136261421497,2,0.6046096571947517,tfidf
7,0.853319229840535,2,0.6319096230099767,tfidf
6,0.7865114435145458,2,0.6297397729844264,tfidf
7,0.9943847579022388,4,0.6313782865280361,tfidf
8,0.8695660034268771,2,0.6319096230099767,tfidf
7,0.8177764692217211,2,0.6319096230099767,tfidf
7,0.9005645547063705,2,0.6046096571947517,tfidf
7,0.8546459326815283,2,0.6319096230099767,tfidf
7,0.8293419124936847,2,0.6319096230099767,tfidf
7,0.8425816903441953,2,0.6319096230099767,tfidf
7,0.8736519466000714,2,0.6046096571947517,tfidf
7,0.8006569225358813,8,0.5974951636835598,tfidf
8,0.9331473772864122,2,0.6046096571947517,tfidf
7,0.8575013451235162,2,0.6319096230099767,tfidf
7,0.8890229174184137,2,0.6046096571947517,tfidf
5,0.8315458407553852,2,0.6319096230099767,tfidf
9,0.6850383279203343,4,0.700703932799211,fasttext
5,0.4606812712449905,2,0.6591808901957282,fasttext
6,0.17076127436429533,8,0.41158728287042434,fasttext
6,0.6064276341361325,2,0.7020890976015994,fasttext
5,0.28354311700708135,8,0.4969765544263599,fasttext
8,0.767517711780423,2,0.7371999028258102,fasttext
5,0.4124921069962655,4,0.620958767529602,fasttext
5,0.9783624468909531,16,0.7780666937946338,fasttext
10,0.9087116017956699,8,0.7612832885287784,fasttext
5,0.8018390260399949,16,0.758248596458449,fasttext
7,0.9682396229972392,16,0.7780666937946338,fasttext
7,0.9328823757164783,16,0.7731441046269701,fasttext
7,0.9642952411360326,16,0.7780666937946338,fasttext
8,0.8235470197589934,16,0.759213768887894,fasttext
6,0.9621198818852612,16,0.7780666937946338,fasttext
9,0.997132235942543,16,0.7852321549214746,fasttext
10,0.6583667640329284,16,0.7177426006745725,fasttext
9,0.8489525148317834,16,0.7613864366730526,fasttext
9,0.8702221147143397,4,0.7681824559591186,fasttext
8,0.7779858972809038,16,0.7531927201667037,fasttext
9,0.717179248548649,16,0.7174236375438134,fasttext
7,0.9904703458539426,16,0.7780666937946338,fasttext
6,0.8951109954372812,16,0.763029574404248,fasttext
7,0.9820348197573591,16,0.7780666937946338,fasttext
10,0.9931586851186534,16,0.7759176112676955,fasttext
8,0.8847087623460322,16,0.7640071382761752,fasttext
6,0.8587234468642347,4,0.7681824559591186,fasttext
9,0.9138044533705334,2,0.739612386291371,fasttext
7,0.7462084508135096,8,0.7279560294164533,fasttext
9,0.8098231718035143,4,0.7601120248472641,fasttext
8,0.6620411058562903,16,0.7231771810424383,fasttext
7,0.919124401310315,16,0.7662185364087455,fasttext
7,0.9956409179301946,16,0.7780666937946338,fasttext
6,0.9395836871728255,16,0.7731441046269701,fasttext
5,0.9999142452948342,2,0.74100081266844,fasttext
8,0.844328850656004,16,0.7640071382761752,fasttext
6,0.933332987518774,8,0.7630950178165578,fasttext
5,0.5454157953068834,2,0.6751684455657625,fasttext
7,0.8814424238568057,16,0.763029574404248,fasttext
10,0.9424823854697056,8,0.7612832885287784,fasttext
6,0.7989465431348695,16,0.758248596458449,fasttext
6,0.9543862158014083,16,0.7731441046269701,fasttext
5,0.9520895483223802,16,0.7731441046269701,fasttext
6,0.8438614129650601,16,0.763029574404248,fasttext
5,0.9614081565384233,16,0.7780666937946338,fasttext
7,0.8992530397400198,4,0.7708459901150008,fasttext
6,0.9052398291357884,16,0.7662185364087455,fasttext
8,0.8243777913456882,16,0.759213768887894,fasttext
5,0.7787294952787878,16,0.7522428568368971,fasttext
7,0.9639841305499076,2,0.74100081266844,fasttext
7,0.7388905404025207,8,0.7279560294164533,fasttext
7,0.996061751328842,16,0.7852321549214746,fasttext
7,0.9524999266690247,16,0.7731441046269701,fasttext
8,0.9925357727949828,16,0.7780666937946336,fasttext
6,0.8911702687172451,16,0.763029574404248,fasttext
7,0.9245621929841361,16,0.7662185364087455,fasttext
6,0.8692781086452221,16,0.763029574404248,fasttext
8,0.9691464163275608,4,0.7741241548452227,fasttext
7,0.9208802906959743,16,0.7662185364087455,fasttext
7,0.9723148350683167,16,0.7780666937946338,fasttext
5,0.8680328363717004,16,0.763029574404248,fasttext
7,0.994266989788733,16,0.7780666937946338,fasttext
7,0.9987969261572134,16,0.7852321549214746,fasttext
8,0.9681390016640647,16,0.7780666937946336,fasttext
7,0.9254859024862162,16,0.7662185364087455,fasttext
6,0.900161967613214,16,0.763029574404248,fasttext
8,0.9461914521175855,16,0.77314410462697,fasttext
9,0.9994335904492387,2,0.739612386291371,fasttext
6,0.9695544659800631,16,0.7780666937946338,fasttext
7,0.8453972723362291,4,0.7649100518629479,fasttext
7,0.9342072490651364,8,0.7630950178165578,fasttext
7,0.9814768458288384,16,0.7780666937946338,fasttext
7,0.9999518430880063,16,0.7852321549214746,fasttext
7,0.9984501997572358,16,0.7852321549214746,fasttext
7,0.9131439871035644,16,0.7662185364087455,fasttext
10,0.9414393543278111,16,0.7715444767573216,fasttext
7,0.9749244284479303,16,0.7780666937946338,fasttext
8,0.8808862228146301,16,0.7640071382761752,fasttext
9,0.9905107498246593,16,0.7780666937946336,fasttext
7,0.9466657897424519,16,0.7731441046269701,fasttext
7,0.9076992751574564,16,0.7653839212246566,fasttext
7,0.9978098310466692,16,0.7852321549214746,fasttext
7,0.9969489789432106,16,0.7852321549214746,fasttext
7,0.9971559892659442,16,0.7852321549214746,fasttext
7,0.9772174490501971,16,0.7780666937946338,fasttext
7,0.9543451644515183,16,0.7731441046269701,fasttext
7,0.9888329023393801,16,0.7780666937946338,fasttext
8,0.9305710001240011,2,0.739612386291371,fasttext
7,0.9993401170733195,16,0.7852321549214746,fasttext
7,0.9582473931206709,16,0.7780666937946338,fasttext
7,0.9786949716942754,8,0.7663068419603852,fasttext
7,0.9971352889123144,16,0.7852321549214746,fasttext
7,0.9914338809687956,16,0.7780666937946338,fasttext
7,0.9444123283168329,16,0.7731441046269701,fasttext
7,0.9265515988479542,16,0.7662185364087455,fasttext
7,0.9981675210845472,16,0.7852321549214746,fasttext
7,0.9637010940557243,16,0.7780666937946338,fasttext
7,0.9999168825886771,4,0.7851876183452854,fasttext
8,0.897178750436439,16,0.7640071382761752,fasttext
7,0.9759249261383821,16,0.7780666937946338,fasttext
7,0.9118172080202365,16,0.7662185364087455,fasttext
7,0.9575932551426949,16,0.7780666937946338,fasttext
7,0.9950530786843989,16,0.7780666937946338,fasttext
7,0.9759694346771326,16,0.7780666937946338,fasttext
7,0.999184696271167,16,0.7852321549214746,fasttext
7,0.9366545741979962,16,0.7731441046269701,fasttext
7,0.9526112114123925,16,0.7731441046269701,fasttext
7,0.9788205852739246,16,0.7780666937946338,fasttext
8,0.9199496949761894,2,0.739612386291371,fasttext
7,0.9622015908083663,16,0.7780666937946338,fasttext
6,0.8853163624021559,16,0.763029574404248,fasttext
7,0.9946003310870761,16,0.7780666937946338,fasttext
7,0.9994671377906603,16,0.7852321549214746,fasttext
7,0.9785221234693683,16,0.7780666937946338,fasttext
7,0.942665688500094,16,0.7731441046269701,fasttext
7,0.96452643951002,8,0.7663068419603852,fasttext
7,0.9311244067174793,16,0.7731441046269701,fasttext
7,0.9997383198361254,16,0.7852321549214746,fasttext
7,0.9772350719056221,4,0.7741241548452227,fasttext
7,0.9999254739156276,16,0.7852321549214746,fasttext
7,0.9540926272801455,16,0.7731441046269701,fasttext
7,0.9817221584405483,16,0.7780666937946338,fasttext
7,0.9989447373473915,16,0.7852321549214746,fasttext
7,0.9620436901416703,16,0.7780666937946338,fasttext
7,0.9420136914235377,16,0.7731441046269701,fasttext
7,0.9806488013202861,16,0.7780666937946338,fasttext
10,0.9139532437681233,16,0.7646045720890283,fasttext
7,0.9988534755018436,16,0.7852321549214746,fasttext
8,0.9636742747255947,16,0.7780666937946336,fasttext
6,0.9352857636141035,16,0.7731441046269701,fasttext
7,0.977235053653875,2,0.74100081266844,fasttext
7,0.9994240365551508,16,0.7852321549214746,fasttext
7,0.9536416812503412,16,0.7731441046269701,fasttext
7,0.9795116100780087,16,0.7780666937946338,fasttext
7,0.9675607584848516,16,0.7780666937946338,fasttext
7,0.9847993899913519,16,0.7780666937946338,fasttext
7,0.9991144938049316,16,0.7852321549214746,fasttext
7,0.9466234646011891,16,0.7731441046269701,fasttext
7,0.9141658615234439,8,0.7630950178165578,fasttext
7,0.9649098182869056,16,0.7780666937946338,fasttext
7,0.7094542879973391,16,0.7223030633641342,fasttext
7,0.9955465360540674,16,0.7780666937946338,fasttext
7,0.9793997705189378,16,0.7780666937946338,fasttext
7,0.998120485392347,16,0.7852321549214746,fasttext
7,0.9509001525409944,16,0.7731441046269701,fasttext
7,0.9290989827507775,16,0.7662185364087455,fasttext
7,0.9825671145776844,4,0.7741241548452227,fasttext
7,0.6076265783529785,16,0.7039957001877358,fasttext
7,0.9772491767782192,16,0.7780666937946338,fasttext
7,0.999332575819077,16,0.7852321549214746,fasttext
6,0.9612923606695203,16,0.7780666937946338,fasttext
7,0.9949523209209654,16,0.7780666937946338,fasttext
7,0.9992264909825133,16,0.7852321549214746,fasttext
7,0.9673722062959821,16,0.7780666937946338,fasttext
7,0.9527822173629381,16,0.7731441046269701,fasttext
9,0.9796835543726601,16,0.7780666937946336,fasttext
7,0.9369198186574534,16,0.7731441046269701,fasttext
7,0.9978749639929778,16,0.7852321549214746,fasttext
7,0.9657731258112585,16,0.7780666937946338,fasttext
7,0.9818782889004323,16,0.7780666937946338,fasttext
7,0.8995434540526932,2,0.74100081266844,fasttext
7,0.9985592877524967,16,0.7852321549214746,fasttext
7,0.4370145237166154,16,0.618188452509026,fasttext
7,0.9991177263917841,16,0.7852321549214746,fasttext
7,0.9694482507433428,16,0.7780666937946338,fasttext
7,0.9439893694208314,16,0.7731441046269701,fasttext
7,0.9827430390474032,16,0.7780666937946338,fasttext
7,0.9998347203699814,16,0.7852321549214746,fasttext
7,0.3351233223221769,8,0.5473607074573982,fasttext
7,0.9572291763596081,16,0.7780666937946338,fasttext
7,0.9816943924628643,16,0.7780666937946338,fasttext
7,0.9986196966960386,16,0.7852321549214746,fasttext
7,0.7765334437952045,16,0.7522428568368971,fasttext
7,0.9691622615298885,16,0.7780666937946338,fasttext
7,0.9823132017707894,16,0.7780666937946338,fasttext
7,0.9480180758515723,16,0.7731441046269701,fasttext
7,0.8201469629382475,16,0.758248596458449,fasttext
7,0.9671574701367999,16,0.7780666937946338,fasttext
7,0.9998364330022927,4,0.7851876183452854,fasttext
7,0.9995959567279864,16,0.7852321549214746,fasttext
7,0.9255190460277516,16,0.7662185364087455,fasttext
7,0.9995827028015392,16,0.7852321549214746,fasttext
7,0.9830231511177486,16,0.7780666937946338,fasttext
7,0.9817581348541391,16,0.7780666937946338,fasttext
7,0.962523625398678,16,0.7780666937946338,fasttext
7,0.9815439586822509,16,0.7780666937946338,fasttext
7,0.9993462740047176,16,0.7852321549214746,fasttext
7,0.9531067442331748,16,0.7731441046269701,fasttext
7,0.9693819393429429,16,0.7780666937946338,fasttext
7,0.743340291738831,16,0.7223030633641342,fasttext
8,0.9386668243257871,16,0.77314410462697,fasttext
7,0.9849095051226107,16,0.7780666937946338,fasttext
7,0.5223036947456465,16,0.6571438088732422,fasttext
7,0.9991676692732036,16,0.7852321549214746,fasttext
7,0.858275025560553,16,0.763029574404248,fasttext
7,0.9819070778877539,16,0.7780666937946338,fasttext
7,0.9633565043588896,2,0.74100081266844,fasttext
7,0.9997753824875752,16,0.7852321549214746,fasttext
7,0.9719259639279729,16,0.7780666937946338,fasttext
10,0.9849868898852319,16,0.7759176112676955,fasttext
