n_clusters,umap_n_components,NMI,embedding
7,16,0.7210469445562468,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187466,tfidf
7,8,0.7329178448440578,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
5,16,0.6858012736908302,tfidf
7,16,0.7299040633187466,tfidf
4,16,0.4771227228851343,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7299040633187467,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
7,2,0.6841540370498487,tfidf
7,16,0.753346631840329,tfidf
7,16,0.7533466318403287,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.753346631840329,tfidf
7,16,0.7299040633187466,tfidf
7,4,0.7135336899384003,tfidf
7,16,0.753346631840329,tfidf
7,16,0.7299040633187465,tfidf
7,16,0.7533466318403287,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.753346631840329,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.6307246538052399,tfidf
7,16,0.7299040633187468,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403287,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7299040633187466,tfidf
7,16,0.7533466318403289,tfidf
7,16,0.7533466318403289,tfidf
8,2,0.8214002522533549,fasttext
8,16,0.8278891004524083,fasttext
2,2,0.4864731249957648,fasttext
3,2,0.06198555561067639,fasttext
7,4,0.668386644016473,fasttext
3,16,0.024965099536786075,fasttext
2,8,0.010800391094554438,fasttext
4,8,0.7396550868650497,fasttext
5,2,0.6883725509677846,fasttext
3,2,0.06198555561067639,fasttext
7,16,0.8211951460296921,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
6,16,0.7091756422299628,fasttext
7,16,0.8211951460296921,fasttext
6,4,0.6913514990816496,fasttext
8,16,0.8278891004524083,fasttext
6,16,0.8010943519825761,fasttext
5,16,0.7157020487149086,fasttext
8,4,0.6623161855001076,fasttext
7,8,0.699323838829655,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
7,16,0.8211951460296921,fasttext
8,16,0.8278891004524083,fasttext
6,16,0.7142962884248483,fasttext
7,16,0.7240168706350765,fasttext
8,16,0.7835874629239117,fasttext
7,4,0.776268581399287,fasttext
8,8,0.8278891004524083,fasttext
6,16,0.8010943519825761,fasttext
8,16,0.7835874629239117,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
7,2,0.8164890698081538,fasttext
8,16,0.7835874629239116,fasttext
5,16,0.7157020487149086,fasttext
4,4,0.7394744191782621,fasttext
7,2,0.8164890698081535,fasttext
8,8,0.8256422110685822,fasttext
2,16,0.03960177777825848,fasttext
8,16,0.7000392170359405,fasttext
8,16,0.8278891004524083,fasttext
7,16,0.8211951460296921,fasttext
8,16,0.6762820374683017,fasttext
7,2,0.8164890698081537,fasttext
4,16,0.45159292765138875,fasttext
8,16,0.8278891004524084,fasttext
7,8,0.8083391652525381,fasttext
8,16,0.8278891004524083,fasttext
3,4,0.7454465704410107,fasttext
8,16,0.7835874629239117,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8256422110685822,fasttext
7,16,0.8211951460296921,fasttext
8,16,0.8278891004524084,fasttext
7,16,0.8211951460296921,fasttext
8,16,0.8278891004524083,fasttext
6,2,0.8014821884066671,fasttext
8,16,0.7000392170359405,fasttext
7,16,0.8211951460296921,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,8,0.7835874629239117,fasttext
7,4,0.668386644016473,fasttext
8,16,0.8278891004524084,fasttext
8,16,0.8278891004524083,fasttext
7,16,0.8211951460296919,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524084,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.7000392170359404,fasttext
7,16,0.661662282869929,fasttext
8,2,0.8214002522533549,fasttext
8,16,0.8278891004524084,fasttext
8,16,0.8278891004524083,fasttext
7,8,0.7177297467566023,fasttext
8,16,0.8278891004524082,fasttext
5,16,0.7157020487149087,fasttext
8,16,0.8256422110685823,fasttext
8,16,0.8278891004524084,fasttext
8,4,0.6837803445636937,fasttext
2,16,0.37643349352964367,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
7,16,0.8211951460296921,fasttext
8,16,0.8278891004524082,fasttext
8,16,0.7000392170359405,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524084,fasttext
8,16,0.7000392170359405,fasttext
8,2,0.8214002522533551,fasttext
8,16,0.8278891004524083,fasttext
7,16,0.8211951460296921,fasttext
3,8,0.48802794021117474,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.7000392170359405,fasttext
8,16,0.8278891004524082,fasttext
8,16,0.7000392170359405,fasttext
8,4,0.6623161855001077,fasttext
7,16,0.7240168706350765,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524084,fasttext
8,16,0.7835874629239117,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8256422110685823,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524084,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
5,2,0.701909156612119,fasttext
8,16,0.8278891004524083,fasttext
4,16,0.5742177478612295,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
7,8,0.6993238388296551,fasttext
8,16,0.7000392170359405,fasttext
8,4,0.6623161855001077,fasttext
8,16,0.7835874629239117,fasttext
8,16,0.8256422110685823,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.7000392170359405,fasttext
8,16,0.8278891004524083,fasttext
6,16,0.845011154870698,fasttext
7,16,0.8211951460296921,fasttext
6,16,0.7142962884248483,fasttext
8,16,0.8256422110685822,fasttext
5,16,0.4889321257266499,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524084,fasttext
8,16,0.8278891004524083,fasttext
6,16,0.8010943519825761,fasttext
8,16,0.8256422110685822,fasttext
8,2,0.8214002522533551,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.7835874629239116,fasttext
8,8,0.8256422110685823,fasttext
4,16,0.07030317685354347,fasttext
8,16,0.8256422110685823,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,4,0.7964620377456425,fasttext
8,16,0.8278891004524082,fasttext
7,16,0.8211951460296921,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.7835874629239117,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524084,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.7000392170359405,fasttext
8,16,0.8278891004524083,fasttext
3,16,0.4032232344321443,fasttext
8,16,0.7835874629239117,fasttext
8,16,0.7000392170359404,fasttext
8,16,0.7835874629239117,fasttext
8,16,0.8278891004524084,fasttext
8,16,0.8278891004524083,fasttext
8,2,0.8214002522533549,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,8,0.6762820374683017,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
8,16,0.8278891004524083,fasttext
