min_cluster_size,rho,beta,umap_n_components,NMI,embedding
124,0.16814733988013952,0.18991127520560244,16,0.7645768801214106,fasttext
119,0.2460965173281358,0.29586918956169317,16,0.7615690312252027,fasttext
130,0.05150903770119836,0.26825948813174844,16,0.7645768801214106,fasttext
125,0.30860348774584956,0.3052420700617781,16,0.7645768801214106,fasttext
134,0.19522352405672375,0.27888599395203084,16,0.7645768801214106,fasttext
138,0.46916431092180055,0.22038316975629338,16,0.7377618826461096,fasttext
122,0.2713276431800386,0.28827318271598906,16,0.7645768801214106,fasttext
127,0.3528451263628004,0.2868437903999788,16,0.7645768801214106,fasttext
117,0.5535721542750605,0.261219013697915,16,0.7325316252561804,fasttext
130,0.26911117305715354,0.27101002330797686,16,0.7645768801214106,fasttext
125,0.11866690602220711,0.2987403977467186,16,0.7645768801214106,fasttext
132,0.775391765505962,0.25019252863154007,16,0.7648962247688681,fasttext
133,0.3901564558004843,0.24317051133041173,16,0.7645768801214106,fasttext
129,0.2203017737385439,0.2570849487010613,8,0.749115500090484,fasttext
135,0.7727615735030495,0.25057508464401074,16,0.7652849310839649,fasttext
