n_clusters,epsilon,umap_n_components,NMI,embedding
4,0.061257548060756735,8,0.0,fasttext
4,0.15343968386636314,8,0.0,fasttext
4,0.20473253686556966,8,0.0,fasttext
4,0.01191561309664621,8,0.0,fasttext
4,0.10630097768365881,2,0.0,fasttext
4,0.1863180611986025,8,0.0,fasttext
4,0.32320506902254165,8,0.0,fasttext
4,0.2560600448400755,2,0.0,fasttext
4,0.0569120801203452,16,0.0,fasttext
4,0.1429295496131415,8,0.0,fasttext
4,0.21480587642367344,4,0.0,fasttext
4,0.10125078258150302,4,0.0,fasttext
4,0.16860921228469922,4,0.0,fasttext
4,0.03271234012092206,4,0.0,fasttext
4,0.12538117747842387,2,0.0,fasttext
4,0.23041320406134502,16,0.0,fasttext
4,0.2808346726348917,4,0.0,fasttext
4,0.18614088719078015,8,0.0,fasttext
4,0.09257305132754433,2,0.0,fasttext
4,0.11954963529033341,16,0.0,fasttext
4,0.036771226092587386,16,0.0,fasttext
4,0.3559018125004523,16,0.0,fasttext
4,0.14629015788550642,16,0.0,fasttext
4,0.30203004739090944,16,0.0,fasttext
4,0.24330069002976115,4,0.0,fasttext
4,0.08156972168011362,8,0.0,fasttext
4,0.1921776660736853,2,0.0,fasttext
4,0.38384710980094267,4,0.0,fasttext
4,0.040684142813971064,16,0.0,fasttext
4,0.47732110107004744,8,0.0,fasttext
4,0.08391849804224732,2,0.0,fasttext
4,0.5733117793155431,2,0.0,fasttext
4,0.4398201612634376,2,0.0,fasttext
4,0.5240438271187876,2,0.0,fasttext
4,0.012219095265479082,4,0.0,fasttext
4,0.1637601326622774,16,0.0,fasttext
4,0.33241221434119844,8,0.0,fasttext
4,0.2804540576771074,2,0.0,fasttext
4,0.13860981256351834,4,0.0,fasttext
4,0.062193131508499526,8,0.0,fasttext
4,0.5983767995543918,2,0.0,fasttext
4,0.4902780642046934,2,0.0,fasttext
4,0.4270634544925801,2,0.0,fasttext
4,0.7717336117119994,2,0.0,fasttext
4,0.47881724907636314,16,0.0,fasttext
4,0.11489235195964785,2,0.0,fasttext
4,0.38147201866184033,4,0.0,fasttext
4,0.20588906168715745,8,0.0,fasttext
4,0.31360630707088427,16,0.0,fasttext
4,0.5142151581461532,2,0.0,fasttext
4,0.42132724237208097,2,0.0,fasttext
4,0.36120065941640833,2,0.0,fasttext
4,0.45875134767762005,2,0.0,fasttext
4,0.21913646386490973,8,0.0,fasttext
4,0.2538031593741988,4,0.0,fasttext
4,0.40655192709353655,2,0.0,fasttext
4,0.17186949804464174,16,0.0,fasttext
4,0.3412770365898775,4,0.0,fasttext
4,0.09895139068093489,8,0.0,fasttext
4,0.04654810411243522,2,0.0,fasttext
4,0.0624766494536646,2,0.0,fasttext
4,0.02867412936186197,2,0.0,fasttext
4,0.09192234662997821,2,0.0,fasttext
4,0.11859467942210497,2,0.0,fasttext
4,0.07779795124848668,16,0.0,fasttext
4,0.5470957860059389,4,0.0,fasttext
4,0.13121134349270325,8,0.0,fasttext
4,0.2898666684647381,2,0.0,fasttext
4,0.14561428601023127,16,0.0,fasttext
4,0.012964611611359318,2,0.0,fasttext
4,0.27137888183228137,8,0.0,fasttext
4,0.23192576871501153,8,0.0,fasttext
4,0.180436024810262,8,0.0,fasttext
4,0.3018789969884592,8,0.0,fasttext
4,0.49793350724633567,4,0.0,fasttext
4,0.16126836318621626,8,0.0,fasttext
4,0.32011451562932425,16,0.0,fasttext
4,0.06985765776179247,2,0.0,fasttext
4,0.20524507924345872,8,0.0,fasttext
4,0.042031207397552235,4,0.0,fasttext
4,0.2684181396031287,8,0.0,fasttext
4,0.24062641470815582,8,0.0,fasttext
4,0.36998734799713806,8,0.0,fasttext
4,0.6475887786988168,8,0.0,fasttext
4,0.447952101409149,2,0.0,fasttext
4,0.29444907956268385,16,0.0,fasttext
4,0.25726771286882466,2,0.0,fasttext
4,0.4666384678502778,8,0.0,fasttext
4,0.40180371869914006,4,0.0,fasttext
4,0.5043119732310302,2,0.0,fasttext
4,0.34903902268916825,8,0.0,fasttext
4,0.3358691897604349,8,0.0,fasttext
4,0.19310804132918474,8,0.0,fasttext
4,0.21136029491787175,8,0.0,fasttext
4,0.23093928296229355,16,0.0,fasttext
4,0.11829350541524153,8,0.0,fasttext
4,0.5419934876885608,2,0.0,fasttext
4,0.8487095277059762,4,0.0,fasttext
4,0.2756592909486247,2,0.0,fasttext
4,0.09761934464485258,16,0.0,fasttext
4,0.05477021800524936,2,0.0,fasttext
4,0.43334138211646756,2,0.0,fasttext
4,0.48581863080491156,2,0.0,fasttext
4,0.0806072210542321,2,0.0,fasttext
4,0.029862126396104836,8,0.0,fasttext
4,0.310303496212853,2,0.0,fasttext
4,0.15894446995519607,4,0.0,fasttext
4,0.5680522674440787,8,0.0,fasttext
4,0.012177358617152283,2,0.0,fasttext
4,0.1409247673716187,16,0.0,fasttext
4,0.3874694417268702,8,0.0,fasttext
4,0.3242374836696709,8,0.0,fasttext
4,0.3686030363024254,8,0.0,fasttext
4,0.24415215586791927,8,0.0,fasttext
4,0.4193190364037813,8,0.0,fasttext
4,0.5145475623024518,2,0.0,fasttext
4,0.35076618927592446,4,0.0,fasttext
4,0.2894746689532845,2,0.0,fasttext
4,0.45825945956882064,8,0.0,fasttext
4,0.6105281121880183,16,0.0,fasttext
4,0.19198698773216322,16,0.0,fasttext
4,0.21820345637586602,16,0.0,fasttext
4,0.7012899424566513,16,0.0,fasttext
4,0.17623096524502216,16,0.0,fasttext
4,0.24924012726813413,4,0.0,fasttext
4,0.0679003516535766,2,0.0,fasttext
4,0.10696967057369117,8,0.0,fasttext
4,0.39540967022127105,16,0.0,fasttext
4,0.4704649066149177,2,0.0,fasttext
4,0.5321964190371923,8,0.0,fasttext
4,0.30759878898295173,4,0.0,fasttext
4,0.3274050282251516,4,0.0,fasttext
4,0.27472248476409955,4,0.0,fasttext
4,0.980237612725933,4,0.0,fasttext
4,0.37155611781029696,4,0.0,fasttext
4,0.3463094287153874,2,0.0,fasttext
4,0.04091392246735265,8,0.0,fasttext
4,0.2647601211864197,16,0.0,fasttext
4,0.13540505011239043,2,0.0,fasttext
4,0.29974576664416286,8,0.0,fasttext
4,0.16165990105153033,2,0.0,fasttext
4,0.08411889736362392,2,0.0,fasttext
4,0.11350273114267447,2,0.0,fasttext
4,0.2252969587497315,2,0.0,fasttext
4,0.49977894519609656,2,0.0,fasttext
4,0.05399151303012347,4,0.0,fasttext
4,0.12858676868038402,8,0.0,fasttext
4,0.44987131058091073,2,0.0,fasttext
4,0.1984587815793877,16,0.0,fasttext
4,0.02576802797396216,8,0.0,fasttext
4,0.5477606223466486,8,0.0,fasttext
4,0.17538413522487373,8,0.0,fasttext
4,0.14853046921409607,8,0.0,fasttext
4,0.24481476305207678,8,0.0,fasttext
4,0.43248248663389677,2,0.0,fasttext
4,0.4110758695425542,8,0.0,fasttext
4,0.0964699281424021,4,0.0,fasttext
4,0.208470293968891,16,0.0,fasttext
4,0.28853236367042934,2,0.0,fasttext
